|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
803| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Expulser pour menace à l’ordre public tous les étrangers dont le comportement participe de l’islamisme radical et qui sont inscrits dans les fichiers de l’antiterrorisme.|0||Programme|IFRAP|2022-01-20|2022-01-20
804| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Fermer toute mosquée où un prédicateur tient un discours hostile à la France et aux valeurs de la République.|0||Programme|IFRAP|2022-01-20|2022-01-20
805| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Utiliser la reconnaissance faciale à l’entrée des transports en commun en croisant ses résultats avec les fichiers antiterroristes pour mieux repérer les personnes recherchées.|0||Programme|IFRAP|2022-01-20|2022-01-20
806| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Mettre en place des mesures de rétention pour maintenir enfermés les terroristes radicalisés à l’issue de leurs peines de prison, en modifiant la Constitution s’il le faut.|0||Programme|IFRAP|2022-01-20|2022-01-20
807| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Proposer un statut national des polices municipales étendant leurs prérogatives (contrôle des identités, accès à certains fichiers du ministère de l’intérieur...) et rendrai obligatoire leur armement dans les communes de plus de 5 000 habitants pour permettre à la police et à la gendarmerie de se concentrer sur leurs missions premières de maintien de l’ordre et d’enquête.|0||Programme|IFRAP|2022-01-20|2022-01-20
808| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
809| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
810| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
811| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Nicolas  Dupont-Aignan|Mise en place d’un service civique national de 3 mois obligatoire, avec passage du permis de conduire.|0||Programme|IFRAP|2022-01-20|2022-01-20
812| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
813| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
814| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Marine Le Pen|Instaurer un service national du patrimoine pour permettre à des jeunes, contre indemnisation, de pouvoir participer à la sauvegarde de cet héritage.|0||Programme|IFRAP|2022-01-20|2022-01-20
815| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Jean-Luc Mélenchon|Mettre en place une conscription citoyenne de 9 mois pour les moins de 25 ans, rémunérée au SMIC et qui comprend une formation militaire initiale (avec droit d'objection de conscience) et des tâches d'utilité publique (secours aux personnes, sécurité civile, réparation de l'environnement, etc). Y intégrer un bilan de santé, une évaluation des capacités d'écriture, lecture et calcul avec mise à niveau si nécessaire, une formation gratuite à la conduite et le passage de l'examen du permis de conduire.|0||Programme|IFRAP|2022-01-20|2022-01-20
816| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Jean-Luc Mélenchon|Créer une garde nationale sous commandement civil, composé de la réserve de sécurité nationale, de la réserve de sécurité civile, de la réserve citoyenne et des jeunes en service citoyen obligatoire ayant souhaité intégrer l'une des réserves.|0||Programme|IFRAP|2022-01-20|2022-01-20
817| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
818| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
819| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
820| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
821| Gouvernance & République|    Assemblée nationale & Sénat    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
822| Gouvernance & République|    Assemblée nationale & Sénat    | Anne Hidalgo|Le Parlement sera plus représentatif, avec un mode de scrutin mixte (proche du système allemand) élisant une partie des députés à la proportionnelle, et plus légitime en raison de son élection se déroulant avant la présidentielle. Le Parlement jouera pleinement son rôle de législateur : maîtrise de son ordre du jour, suppression ou réduction des limites à son pouvoir d’amendement, notamment en matière financière, et abrogation du vote bloqué.|0||Programme|IFRAP|2022-01-20|2022-01-20
823| Gouvernance & République|    Assemblée nationale & Sénat    | Anne Hidalgo|Le recours aux ordonnances sera strictement limité et le gouvernement ne pourra plus engager sa responsabilité pour forcer l’adoption d’un texte (article 49.3), excepté pour les lois budgétaires.|0||Programme|IFRAP|2022-01-20|2022-01-20
824| Gouvernance & République|    Assemblée nationale & Sénat    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
825| Gouvernance & République|    Assemblée nationale & Sénat    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
826| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Elire l'Assemblée national au scrutin proportionnel départemental.|0||Programme|IFRAP|2022-01-20|2022-01-20
827| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Convoquer un référendum (article 11) pour engager le processus constituant (modalités de composition de l’Assemblée constituante – modes de scrutin, parité, tirage au sort et incompatibilités ; modalités de la délibération ; comités constituants et participation citoyenne).|0||Programme|IFRAP|2022-01-20|2022-01-20
828| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Aucun parlementaire des anciennes assemblées ne pourra siéger dans cette Assemblée constituante ; les délégués à l’Assemblée constituante ne pourront être candidats aux élections suivant l’entrée en vigueur de la Constitution.|0||Programme|IFRAP|2022-01-20|2022-01-20
829| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Combattre l’influence des lobbys dans le débat parlementaire, interdire l’entrée du Parlement aux lobbyistes et les cadeaux aux parlementaires.|0||Programme|IFRAP|2022-01-20|2022-01-20
830| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Rendre inéligible à vie toute personne condamnée pour corruption.|0||Programme|IFRAP|2022-01-20|2022-01-20
831| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Remplacement du Sénat et du Conseil économique, social et environnemental par une Assemblée du long-terme, compétente sur l’aspect écologique et social des lois.|0||Programme|IFRAP|2022-01-20|2022-01-20
832| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|"Abolir les procédures de ""votes forcés"" du Parlement comme l'article 49.3."|0||Programme|IFRAP|2022-01-20|2022-01-20
833| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Cesser de sous-traiter et de surfacturer la mise en oeuvre et l'évaluation des politiques publiques à des cabinets de conseils privés.|0||Programme|IFRAP|2022-01-20|2022-01-20
834| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Présenter systématiquement au bureau de l'Assemblée nationale, les propositions émises par les citoyens dans le cadre de conventions citoyennes ou d'assemblées créées à cet effet.|0||Programme|IFRAP|2022-01-20|2022-01-20
835| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Mettre en place un « comité de la hache » et diviser par trois les codes juridiques. Aussi, supprimer 500 des 1 500 structures para-étatiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
836| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Limiter le pouvoir d’amendement des parlementaires aux grands principes pour éviter que la loi et l’ensemble des normes ne rentrent dans des détails qui deviennent, la plupart du temps, des contraintes.|0||Programme|IFRAP|2022-01-20|2022-01-20
837| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Arrêter le vote de lois qui surtransposent les directives ou qui s’avèrent plus contraignantes que la moyenne européenne.|0||Programme|IFRAP|2022-01-20|2022-01-20
838| Gouvernance & République|    Assemblée nationale & Sénat    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
839| Gouvernance & République|    Assemblée nationale & Sénat    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
840| Gouvernance & République|    Assemblée nationale & Sénat    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
841| Gouvernance & République|    Constitution    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
842| Gouvernance & République|    Constitution    | Anne Hidalgo|Inscrire l'écologie dans la constitution : L’écologie représente tout autant une question sociale qu’une question industrielle et scientifique. Elle est au cœur de la lutte contre les inégalités.|0||Programme|IFRAP|2022-01-20|2022-01-20
843| Gouvernance & République|    Constitution    | Anne Hidalgo| L’article 16 de la Constitution donnant des pouvoirs d’exception au président sera remplacé par un article sur les conditions de mise en œuvre et de contrôle démocratique de l’état d’urgence.|0||Programme|IFRAP|2022-01-20|2022-01-20
844| Gouvernance & République|    Constitution    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
845| Gouvernance & République|    Constitution    | Marine Le Pen|Graver dans la Constitution, après référendum, la supériorité du droit français sur le droit international.|0||Programme|IFRAP|2022-01-20|2022-01-20
846| Gouvernance & République|    Constitution    | Marine Le Pen|Appliquer la préférence nationale.|0||Programme|IFRAP|2022-01-20|2022-01-20
847| Gouvernance & République|    Constitution    | Marine Le Pen|Pour un mode de scrutin à la proportionnelle et un référendum d’initiative populaire.|0||Programme|IFRAP|2022-01-20|2022-01-20
848| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Constitutionnaliser la règle verte, selon laquelle on ne prélève pas davantage à la nature que ce qu’elle est en état de reconstituer.|0||Programme|IFRAP|2022-01-20|2022-01-20
849| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Convoquer une Constituante pour passer à la 6e République, aucun parlementaires des anciennes assemblées ne pourra siéger dans cette Assemblée constituante et le projet de constitution proposé par l’Assemblée constituante sera soumis à référendum.|0||Programme|IFRAP|2022-01-20|2022-01-20
850| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Obligation de recourir au référendum en cas de modification de la Constitution ou d’adoption d’un nouveau traité européen.|0||Programme|IFRAP|2022-01-20|2022-01-20
851| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Constitutionnaliser la non-marchandisation du corps humain et le droit fondamental de disposer de soi en toutes circonstances.|0||Programme|IFRAP|2022-01-20|2022-01-20
852| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Ajouter dans la Constitution la liberté de conscience, le droit à la contraception et à l’interruption volontaire de grossesse, le droit de mourir dans la dignité (y compris avec assistance) et l’accès garanti à des soins palliatifs.|0||Programme|IFRAP|2022-01-20|2022-01-20
853| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Instaurer le Référendum d'initiative citoyenne par lequel les citoyens qui réunissent suffisamment de signatures peuvent révoquer des élus, proposer ou abroger une loi et modifier la Constitution.|0||Programme|IFRAP|2022-01-20|2022-01-20
854| Gouvernance & République|    Constitution    | Valérie Pécresse|Loi constitutionnelle pour instaurer une immigration choisie avec des quotas par métiers et par pays.|0||Programme|IFRAP|2022-01-20|2022-01-20
855| Gouvernance & République|    Constitution    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
856| Gouvernance & République|    Constitution    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
857| Gouvernance & République|    Constitution    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
858| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Instauration du référendum d'initiative populaire ou citoyenne (RIC) à partir de 500.000 signatures.|0||Programme|IFRAP|2022-01-20|2022-01-20
859| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Reconnaissance du vote blanc.|0||Programme|IFRAP|2022-01-20|2022-01-20
860| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Casier judiciaire vierge pour tout élu.|0||Programme|IFRAP|2022-01-20|2022-01-20
861| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Retour au septennat avec possibilité d'un référendum révocatoire du Président de la République à mi-mandat.|0||Programme|IFRAP|2022-01-20|2022-01-20
862| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Ouvrir le droit de vote à 16 ans.|0||Programme|IFRAP|2022-01-20|2022-01-20
863| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Faire du référendum un mode normal de participation : abaissement des seuils, avec 1 million de signatures, pour le référendum d’initiative partagée (RIP), création d’un référendum d’initiative citoyenne (RIC). L’exercice de ces droits se fera sous l’égide d’un Conseil de la société civile (actuellement le CESE).|0||Programme|IFRAP|2022-01-20|2022-01-20
864| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Droit de vote des étrangers aux élections locales.|0||Programme|IFRAP|2022-01-20|2022-01-20
865| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Moderniser les modalités de vote et de leur expression : inscription automatique sur les listes électorales, prise en compte du vote blanc, financement plus égalitaire avec l’octroi de « bons de la démocratie ».|0||Programme|IFRAP|2022-01-20|2022-01-20
866| Gouvernance & République|    Election & vie politique    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
867| Gouvernance & République|    Election & vie politique    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
868| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Droit de vote à 16 ans, vote obligatoire et reconnaissance du vote blanc. Et droit de vote des résidents étrangers en situation régulière aux élections locales comme en bénéficient déjà les ressortissants des pays de l’Union européenne.|0||Programme|IFRAP|2022-01-20|2022-01-20
869| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Réformer le financement de la vie politique et abaisser à 200 euros le plafond des dons individuels aux partis politiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
870| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Instaurer une procédure de parrainages citoyens pour l'élection présidentielle en alternative aux 500 parrainages d'élus.|0||Programme|IFRAP|2022-01-20|2022-01-20
871| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Interdire la sous-traitance des opérations de propagande électorale à des entreprises privées.|0||Programme|IFRAP|2022-01-20|2022-01-20
872| Gouvernance & République|    Election & vie politique    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
873| Gouvernance & République|    Election & vie politique    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
874| Gouvernance & République|    Election & vie politique    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
875| Gouvernance & République|    Election & vie politique    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
876| Gouvernance & République|    Exécutif, gouvernement et ministères    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
877| Gouvernance & République|    Exécutif, gouvernement et ministères    | Anne Hidalgo|Nommer comme numéro deux du gouvernement un ministre du Climat, de la Biodiversité et de l’Économie.|0||Programme|IFRAP|2022-01-20|2022-01-20
878| Gouvernance & République|    Exécutif, gouvernement et ministères    | Anne Hidalgo|Le Premier ministre sera le véritable chef de la majorité. La quasi-totalité des pouvoirs de nomination lui seront transférés, ainsi qu’au gouvernement, sous le contrôle du Parlement. |0||Programme|IFRAP|2022-01-20|2022-01-20
879| Gouvernance & République|    Exécutif, gouvernement et ministères    | Yannick Jadot|Garantir la protection républicaine et libertés publiques en créant un ministère de la protection républicaine, en lieu et place du ministère de l'Intérieur.|0||Programme|IFRAP|2022-01-20|2022-01-20
880| Gouvernance & République|    Exécutif, gouvernement et ministères    | Yannick Jadot|Autres évolutions institutionnelles à débattre (comme le droit de vote à 16 ans ou le mandat présidentiel de 7 ans non renouvelable) et le mode de scrutin pour l’élection de l’assemblée nationale sera proportionnel, dans un cadre départemental avec un seuil de représentation à 5% et la parité.|0||Programme|IFRAP|2022-01-20|2022-01-20
881| Gouvernance & République|    Exécutif, gouvernement et ministères    | Marine Le Pen|Réinstaurer le septennat renouvelable.|0||Programme|IFRAP|2022-01-20|2022-01-20
882| Gouvernance & République|    Exécutif, gouvernement et ministères    | Jean-Luc Mélenchon|Gouvernement responsable devant le Parlement, qui le nomme.|0||Programme|IFRAP|2022-01-20|2022-01-20
883| Gouvernance & République|    Exécutif, gouvernement et ministères    | Jean-Luc Mélenchon|Créer un ministère de la Mer et une direction générale de la mer pour une politique maritime intégrée.|0||Programme|IFRAP|2022-01-20|2022-01-20
884| Gouvernance & République|    Exécutif, gouvernement et ministères    | Valérie Pécresse|Créer un Haut Conseil de la souveraineté économique et numérique auprès du Premier ministre, qui autorise les investissements étrangers en France et le rachat de nos startup, et vérifie le respect de l'engagement des investisseurs.|0||Programme|IFRAP|2022-01-20|2022-01-20
885| Gouvernance & République|    Exécutif, gouvernement et ministères    | Valérie Pécresse|Rassembler, dans un même ministère, recherche et industrie pour se mettre en capacité de mener des projets stratégiques d’innovation allant de la recherche fondamentale à la recherche appliquée en rassemblant la recherche publique et privée.|0||Programme|IFRAP|2022-01-20|2022-01-20
886| Gouvernance & République|    Exécutif, gouvernement et ministères    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
887| Gouvernance & République|    Exécutif, gouvernement et ministères    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
888| Gouvernance & République|    Exécutif, gouvernement et ministères    | Eric Zemmour |Création d’un grand ministère de l’industrie qui veillera à orienter la commande publique vers les entreprises françaises et à l’augmentation des taxes sur les produits importés (hors UE).|0||Programme|IFRAP|2022-01-20|2022-01-20
889| Gouvernance & République|    Exécutif, gouvernement et ministères    | Eric Zemmour |Créer un grand Ministère de l'Instruction publique.|0||Programme|IFRAP|2022-01-20|2022-01-20
890| Fonction publique|    Evolution des effectifs & objectif    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
891| Fonction publique|    Evolution des effectifs & objectif    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
892| Fonction publique|    Evolution des effectifs & objectif    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
893| Fonction publique|    Evolution des effectifs & objectif    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
894| Fonction publique|    Evolution des effectifs & objectif    | Jean-Luc Mélenchon|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
895| Fonction publique|    Evolution des effectifs & objectif    | Valérie Pécresse|              Chiffre clé             9 milliards D'économies issues de la baisse des effectifs de la fonction publique (chiffrage iFRAP)|1||Programme|IFRAP|2022-01-20|2022-01-20
896| Fonction publique|    Evolution des effectifs & objectif    | Valérie Pécresse|Objectif : suppression de 150 000 postes dans l’administration. Supprimer en cinq ans 10 % de l'« administration administrante », c'est-à-dire des fonctionnaires qui gèrent des normes et des procédures en recentrant l'Etat sur ses fonctions essentielles : éduquer, soigner. |0||Programme|IFRAP|2022-01-20|2022-01-20
897| Fonction publique|    Evolution des effectifs & objectif    | Valérie Pécresse|Recentrer la puissance publique sur ses trois missions prioritaires - protéger, éduquer et soigner- pour lesquelles 50 000 postes supplémentaires seront créés.|0||Programme|IFRAP|2022-01-20|2022-01-20
898| Fonction publique|    Evolution des effectifs & objectif    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
899| Fonction publique|    Evolution des effectifs & objectif    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
900| Fonction publique|    Evolution des effectifs & objectif    | Eric Zemmour |Relocaliser les emplois des administrtions et organismes publics afin de recréer de l'activité en région. |0||Programme|IFRAP|2022-01-20|2022-01-20
901| Fonction publique|    Haute fonction publique & ENA    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
902| Fonction publique|    Haute fonction publique & ENA    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
903| Fonction publique|    Haute fonction publique & ENA    | Yannick Jadot|Une Ecole nationale des Services publics sera&nbsp;créée par fusion des écoles de formation de la fonction publique nationale, territoriale et hospitalière (Ecole nationale d’Administration, Institut national des Etudes Territoriales, Ecole des Hautes Etudes en Santé Publique...). L’enseignement portera sur la transformation profonde des modes d’organisation des administrations centrale et locales et du management public pour permettre l’autonomie, la prise d’initiative, l’innovation, la réponse intelligente aux besoins des usager-ère-s, le travail en concertation avec les collectivités locales, le monde associatif, les partenaires sociaux.|0||Programme|IFRAP|2022-01-20|2022-01-20
904| Fonction publique|    Haute fonction publique & ENA    | Yannick Jadot|L'accès aux grands corps de contrôle (Conseil d'Etat, Cour des comptes, Inspection des finances) sera réservé par voie de concours à des fonctionnaires de terrain ou des acteurs-trices de la société civile ayant exercé au moins dix ans.|0||Programme|IFRAP|2022-01-20|2022-01-20
905| Fonction publique|    Haute fonction publique & ENA    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
906| Fonction publique|    Haute fonction publique & ENA    | Jean-Luc Mélenchon|Supprimer le concours externe de l’ENA pour toute personne n’ayant jamais travaillé.|0||Programme|IFRAP|2022-01-20|2022-01-20
907| Fonction publique|    Haute fonction publique & ENA    | Jean-Luc Mélenchon|Abolir la réforme macron du corps préfectoral et diplomatique.|0||Programme|IFRAP|2022-01-20|2022-01-20
908| Fonction publique|    Haute fonction publique & ENA    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
909| Fonction publique|    Haute fonction publique & ENA    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
910| Fonction publique|    Haute fonction publique & ENA    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
911| Fonction publique|    Haute fonction publique & ENA    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
912| Fonction publique|    Rémunération & point d'indice    | Nicolas  Dupont-Aignan|Indexation des salaires des fonctionnaires sur l’inflation.|0||Programme|IFRAP|2022-01-20|2022-01-20
913| Fonction publique|    Rémunération & point d'indice    | Anne Hidalgo|Doubler le salaire des enseignants, revalorisation des salaires des gendarmes et policiers.|0||Programme|IFRAP|2022-01-20|2022-01-20
914| Fonction publique|    Rémunération & point d'indice    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
915| Fonction publique|    Rémunération & point d'indice    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
916| Fonction publique|    Rémunération & point d'indice    | Jean-Luc Mélenchon|Engager une revalorisation du traitement des fonctionnaires.|0||Programme|IFRAP|2022-01-20|2022-01-20
917| Fonction publique|    Rémunération & point d'indice    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
918| Fonction publique|    Rémunération & point d'indice    | Fabien Roussel|Dégel et rattrapage du point d'indice des fonctionnaires.|0||Programme|IFRAP|2022-01-20|2022-01-20
919| Fonction publique|    Rémunération & point d'indice    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
920| Fonction publique|    Rémunération & point d'indice    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
921| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
922| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
923| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
924| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
925| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Jean-Luc Mélenchon|Interdire le pantouflage et durcir les règles contre les conflits d’intérêts : tout haut fonctionnaire souhaitant travailler dans le privé devra démissionner de la fonction publique et rembourser le prix de sa formation s’il n’a pas servi au moins dix ans.|0||Programme|IFRAP|2022-01-20|2022-01-20
926| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Jean-Luc Mélenchon|Allonger à 10 ans les périodes d’interdiction d’exercice d’une fonction privée après avoir exercé une activité publique dans le même secteur.|0||Programme|IFRAP|2022-01-20|2022-01-20
927| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Jean-Luc Mélenchon|Titulariser les précaires des trois fonctions publiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
928| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Jean-Luc Mélenchon|Garantir des recrutements qui reflètent la diversité sociologique de la société dans les concours de la fonction publique.|0||Programme|IFRAP|2022-01-20|2022-01-20
929| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
930| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
931| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
932| Fonction publique|    Statut de la fonction publique & temps de travail (1 607h)    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
933| Fiscalité|    Fiscalité verte    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
934| Fiscalité|    Fiscalité verte    | Anne Hidalgo|Mise en place d'un ISF afin de mettre à contribution les plus fortunés pour financer la transition énergétique. Les placements liés aux énergies fossiles seront surtaxés. |0||Programme|IFRAP|2022-01-20|2022-01-20
935| Fiscalité|    Fiscalité verte    | Anne Hidalgo|Baisser les taxes sur les carburants (TVA à 5,5%).|0||Programme|IFRAP|2022-01-20|2022-01-20
936| Fiscalité|    Fiscalité verte    | Anne Hidalgo|La fiscalité environnementale sera dotée d’une Règle d’Or Climatique pour assurer la transparence et la pertinence des usages : 50 % pour des dépenses accélérant la transition écologique et 50 % pour des mesures sociales en faveur des ménages particulièrement impactés par la transformation de nos modes de vie ou déjà en difficulté sociale.|0||Programme|IFRAP|2022-01-20|2022-01-20
937| Fiscalité|    Fiscalité verte    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
