|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
1019| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Jean-Luc Mélenchon|Renforcer l'indépendance de la justice vis-à-vis de l'exécutif : interdire les instructions individuelles sauf lorsqu'elles appellent à une intervention directe de l'exécutif en matière d'ordre public (terrorisme, par ex).|0||Programme|IFRAP|2022-03-14|2022-03-14
1020| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Jean-Luc Mélenchon|Poursuivre et punir tous les complices de violation du secret de l'instruction.|0||Programme|IFRAP|2022-03-14|2022-03-14
1021| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Jean-Luc Mélenchon|Doubler les effectifs des services qui luttent contre les infractions financières, supprimer réellement le verrou de Bercy et supprimer la convention judiciaire d'intérêt public.|0||Programme|IFRAP|2022-03-14|2022-03-14
1022| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Philippe  Poutou |Généralisation des alternatives à la prison.|0||Programme|IFRAP|2022-03-14|2022-03-14
1023| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Philippe  Poutou |Application du code du travail pour les prisonniers.ères.|0||Programme|IFRAP|2022-03-14|2022-03-14
1024| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Philippe  Poutou |Légalisation du cannabis et dépénalisation de la consommation des drogues.|0||Programme|IFRAP|2022-03-14|2022-03-14
1025| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Philippe  Poutou |Amnistie pour les prisonniers politiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
1026| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Chiffre clé 20 000 places De prisons supplémentaires.|1||Programme|IFRAP|2022-03-14|2022-03-14
1027| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Doubler le nombre de centres éducatifs fermés pour les mineurs et ouvrir à terme 20 000 places de prison.|0||Programme|IFRAP|2022-03-14|2022-03-14
1028| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Déjudiciariser des contentieux de masse qui saturent les audiences pour recentrer la justice sur les dossiers prioritaires. Et simplifier la procédure pénale, notamment pour réduire massivement les délais de jugement.|0||Programme|IFRAP|2022-03-14|2022-03-14
1029| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Augmenter de plus de 50 % sur 5 ans les moyens des tribunaux pour les porter à 9 milliards par an. Augmenter de plus de 50 % le nombre de magistrats (3 000 juges et 2 000 procureurs en plus) et recruterai 3 000 greffiers, 5 000 juristes assistants et 3 000 personnels techniques. Pour accélérer ces 16 000 recrutements, ils seront ouverts aux professionnels du droit ayant 15 ans d’expérience et aux cadres de la police et de la gendarmerie|0||Programme|IFRAP|2022-03-14|2022-03-14
1030| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Consacrer jusqu’à 1,8 milliard par an pour mettre à la disposition de la justice des locaux, des équipements et des moyens informatiques performants.|0||Programme|IFRAP|2022-03-14|2022-03-14
1031| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Permettre des jugements rendus en moins de 6 mois – appels compris – pour toutes les violences et les délits du quotidien afin de mettre un terme au sentiment d’impunité légitimement répandu.|0||Programme|IFRAP|2022-03-14|2022-03-14
1032| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Systématiser les comparutions immédiates ou à délai rapproché pour les flagrants délits et accélérer les délais de jugement dans le cadre de grands projets d’infrastructures afin de ne pas faire dépendre la réalisation de ces projets d’intérêt public de l’issue de longue procédures juridictionnelles.|0||Programme|IFRAP|2022-03-14|2022-03-14
1033| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Créer dans les 6 mois suivant l’élection des centres correctionnels fermés, avec incarcération de détenus sous bracelet électronique pour assurer l’exécution des courtes peines.|0||Programme|IFRAP|2022-03-14|2022-03-14
1034| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Assurer l’exécution des peines dans les 3 mois, que ce soient les travaux d’intérêt général ou les peines de prison.|0||Programme|IFRAP|2022-03-14|2022-03-14
1035| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Généraliser les retenues sur salaires et prestations sociales pour lutter contre les amendes impayées, il faut généraliser les. Les délinquants doivent être frappés au portefeuille comme cela a été expérimenté en Ile-de-France.|0||Programme|IFRAP|2022-03-14|2022-03-14
1036| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Les violences intrafamiliales, et en particulier les violences conjugales, seront instruites en 72 heures et jugées en 15 jours.|0||Programme|IFRAP|2022-03-14|2022-03-14
1037| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Valérie Pécresse|Abaisser la majorité pénale à 16 ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
1038| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Fabien Roussel|La justice et l'accompagnement des mineurs seront dotés de 25 000 magistrats, éducatrices et éducateurs.|0||Programme|IFRAP|2022-03-14|2022-03-14
1039| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Chiffre clé 10 000 Nouvelles places de prison|1||Programme|IFRAP|2022-03-14|2022-03-14
1040| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Instaurer des peines planchers et rétablir la peine de perpétuité réelle. Réduire drastiquement les remises de peine.|0||Programme|IFRAP|2022-03-14|2022-03-14
1041| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Déchoir de la nationalité française les criminels et les délinquants multirécidivistes binationaux puis les expulser.|0||Programme|IFRAP|2022-03-14|2022-03-14
1042| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Recruter 3 000 magistrats et 3 000 greffiers.|0||Programme|IFRAP|2022-03-14|2022-03-14
1043| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Abaisser l'âge de la majorité pénale de 18 à 16 ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
1044| Intérieur, Défense & Justice|    Justice & pénitentiaire    | Eric Zemmour |Expulser immédiatement plus de 10 000 délinquants étrangers emprisonnés et construire 10 000 places de prison supplémentaires.|0||Programme|IFRAP|2022-03-14|2022-03-14
1045| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1046| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Nicolas  Dupont-Aignan|Ouverture d’un bagne aux îles Kerguelen réservé aux condamnés pour faits de terrorisme.|0||Programme|IFRAP|2022-03-14|2022-03-14
1047| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Nicolas  Dupont-Aignan|Déchéance de nationalité pour les binationaux condamnés pour terrorisme.|0||Programme|IFRAP|2022-03-14|2022-03-14
1048| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Anne Hidalgo|Répondre aux besoins de sécurité du quotidien (petite délinquance, incivilités, harcèlement de rue) tout en luttant plus efficacement contre la criminalité organisée (trafics de drogue, proxénétisme, cybercriminalité).|0||Programme|IFRAP|2022-03-14|2022-03-14
1049| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Anne Hidalgo|Créer des unités de police et magistrats dédiées aux violences faites aux femmes.|0||Programme|IFRAP|2022-03-14|2022-03-14
1050| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Anne Hidalgo|Tout recrutement s’accompagnera d’un budget d’équipement et en immobilier pour améliorer les conditions de vie et de travail des policiers et gendarmes.|0||Programme|IFRAP|2022-03-14|2022-03-14
1051| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Anne Hidalgo|La création d’une police municipale ne donnera plus lieu au désengagement de la police nationale, mais permettra à chacune des forces de se concentrer sur ses missions prioritaires, en complémentarité et dans une logique de service public.|0||Programme|IFRAP|2022-03-14|2022-03-14
1052| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Yannick Jadot|Lancement d'une conférence de respect et de confiance entre la police et les citoyen-ne-s pour poser les éléments d’une loi de programmation pour doter les forces de l’ordre des moyens nécessaires à leur action, adapter l’organisation administrative et rétablir des doctrines de maintien de l’ordre conformes aux traditions républicaines.|0||Programme|IFRAP|2022-03-14|2022-03-14
1053| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Yannick Jadot|L'inspection générale de la police nationale (IGPN) sera placée sous la compétence du-de la défenseur-e des droits.|0||Programme|IFRAP|2022-03-14|2022-03-14
1054| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean Lassalle |Recruter, sur le mandat, 6 000 gendarmes et policiers. Ouvrir 2 000 bureaux et police et de gendarmerie. |0||Programme|IFRAP|2022-03-14|2022-03-14
1055| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Chiffre clé 7 000 Recrutement de policiers et gendarmes|1||Programme|IFRAP|2022-03-14|2022-03-14
1056| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Voter tous les 5 ans une loi de programmation pour la sécurité.|0||Programme|IFRAP|2022-03-14|2022-03-14
1057| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Flécher une partie des investissements d’avenir (5 %) vers le secteur de la sécurité.|0||Programme|IFRAP|2022-03-14|2022-03-14
1058| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Lancer des investissements matériels (véhicules, hélicoptères, etc.). Doter la police de véhicules à haute protection.|0||Programme|IFRAP|2022-03-14|2022-03-14
1059| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Créer 7 000 postes de policiers et de gendarmes et créer des unités d’intervention à résidence pour la gendarmerie outre-mer. Renforcer en effectifs (+1 000 agents) l’Office central antistupéfiants. Doubler le nombre de brigades cynophiles (PAF, PJ et douanes). Recruter 3 000 agents administratifs pour les contrôles fixes transfrontières (sous l’autorité de la PAF) afin de redéployer autant d’agents de la PAF vers leur cœur de métier.|0||Programme|IFRAP|2022-03-14|2022-03-14
1060| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Créer une école de formation des policiers municipaux.|0||Programme|IFRAP|2022-03-14|2022-03-14
1061| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Rendre obligatoire la mise en place d’une police municipale dans les villes de plus de 10000 habitants.|0||Programme|IFRAP|2022-03-14|2022-03-14
1062| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Marine Le Pen|Obligation d'armer la police municipale dans les villes de plus de 10 000 habitants.|0||Programme|IFRAP|2022-03-14|2022-03-14
1063| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Emmanuel Macron|Poursuivre l’investissement dans nos forces de sécurité et notre justice.|0||Programme|IFRAP|2022-03-14|2022-03-14
1064| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Emmanuel Macron|« Doubler les policiers sur le terrain d’ici à 2030 ».|0||Programme|IFRAP|2022-03-14|2022-03-14
1065| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Emmanuel Macron|15 milliards d'euros supplémentaires sur cinq ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
1066| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Abroger les lois sécuritaires inefficaces et renforcer les logiques de prévention.|-2||Programme|IFRAP|2022-03-14|2022-03-14
1067| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Renforcer les moyens humains du renseignement en revenant sur la fusion de la direction de la surveillance du territoire (DST) et des renseignements généraux (RG), et privilégier l’infiltration au mirage du tout-technologique.|0||Programme|IFRAP|2022-03-14|2022-03-14
1068| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Lutter contre l’embrigadement et soutenir les programmes de prise en charge des personnes suspectées.|0||Programme|IFRAP|2022-03-14|2022-03-14
1069| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Démanteler les BAC (Brigades Anti-criminalité) et réhabiliter la police de proximité.|0||Programme|IFRAP|2022-03-14|2022-03-14
1070| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Augmenter les effectifs en charge de la délinquance financière, du trafic d'êtres humains et du démantèlement des réseaux mafieux et doubler les effectifs de la police technique et scientifique.|0||Programme|IFRAP|2022-03-14|2022-03-14
1071| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Intégrer au service public certaines fonctions de sécurité aujourd’hui privées.|0||Programme|IFRAP|2022-03-14|2022-03-14
1072| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Interdire dans la loi tout usage des technologies de reconnaissance faciale dans les espaces et établissements publics, ainsi que leur expérimentation.|0||Programme|IFRAP|2022-03-14|2022-03-14
1073| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Procéder à l'évaluation des résultats des lois déjà adoptées et revenir sur les dispositions liberticides qui ont instauré un état d'urgence permanent.|0||Programme|IFRAP|2022-03-14|2022-03-14
1074| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Abroger les lois sécuritaires inefficaces et renforcer les logiques de prévention.|0||Programme|IFRAP|2022-03-14|2022-03-14
1075| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|"Interdire les tasers, les grenades de désencerclement, les flash-balls et les LBD 40 pour favoriser la désescalade des affrontements. Interdire les techniques d'immobilisations létales ou la technique de la ""nasse"". "|0||Programme|IFRAP|2022-03-14|2022-03-14
1076| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Refonder l’IGPN (Inspection générale de la Police nationale) pour la rendre impartiale dans le traitement des litiges.|0||Programme|IFRAP|2022-03-14|2022-03-14
1077| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Titulariser et former les adjoints de sécurité qui le souhaitent et porter à deux ans la formation des élèves gardiens de la paix. Réouvrir des écoles nationales pour les activités de polices.|0||Programme|IFRAP|2022-03-14|2022-03-14
1078| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|En finir avec la politique du chiffre et les primes aux résultats.|0||Programme|IFRAP|2022-03-14|2022-03-14
1079| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Construire de nouveaux centres d'activités de police de proximité.|0||Programme|IFRAP|2022-03-14|2022-03-14
1080| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Intégrer les effectifs de police municipale à la nouvelle police de proximité et la placer sous l'autorité fonctionnelle du maire et l'autorité hiérarchique du préfet.|0||Programme|IFRAP|2022-03-14|2022-03-14
1081| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Rétablir le code de déontologie de la police de 1936.|0||Programme|IFRAP|2022-03-14|2022-03-14
1082| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|"Créer une commission ""Vérité et Justice"" sur les violences policières."|0||Programme|IFRAP|2022-03-14|2022-03-14
1083| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Jean-Luc Mélenchon|Supprimer l'Inspection générale de la Police nationale et de la Gendarmerie nationale pour les remplacer par une autorité indépendance incluant des magistrats, des universitaires, des citoyens, rattachée au Défenseur des droits. |0||Programme|IFRAP|2022-03-14|2022-03-14
1084| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Philippe  Poutou |Désarmement de la Police en contact avec la population.|0||Programme|IFRAP|2022-03-14|2022-03-14
1085| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Philippe  Poutou |Interdiction des armes offensives (Flash-Ball, LBD, Taser, grenades de désencerclement...).|0||Programme|IFRAP|2022-03-14|2022-03-14
1086| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Philippe  Poutou |Dissolution des corps spéciaux de répression (BAC et BRAV-M).|0||Programme|IFRAP|2022-03-14|2022-03-14
1087| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Augmenter le budget de la sécurité à 2% du PIB.|0||Programme|IFRAP|2022-03-14|2022-03-14
1088| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Consacrer 5 milliards à l’équipement matériel et informatique de nos forces de l’ordre aujourd’hui démunies et modifierai la loi pour leur permettre d’utiliser les technologies de maintien de l’ordre et d’enquête les plus performantes (police scientifique et technique, drones, etc.).|0||Programme|IFRAP|2022-03-14|2022-03-14
1089| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Faire de la radicalisation un motif de licenciement, pour cause réelle et sérieuse, dans le privé comme dans le public.|0||Programme|IFRAP|2022-03-14|2022-03-14
1090| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Instaurer des brigades coup de poing dans les quartiers sensibles qui sont des zones de non-droit avec plus d’effectifs de police, de cyber police, de gendarmes, de militaires, de brigade fiscale, etc.|0||Programme|IFRAP|2022-03-14|2022-03-14
1091| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Expulser pour menace à l’ordre public tous les étrangers dont le comportement participe de l’islamisme radical et qui sont inscrits dans les fichiers de l’antiterrorisme.|0||Programme|IFRAP|2022-03-14|2022-03-14
1092| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Fermer toute mosquée où un prédicateur tient un discours hostile à la France et aux valeurs de la République.|0||Programme|IFRAP|2022-03-14|2022-03-14
1093| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Utiliser la reconnaissance faciale à l’entrée des transports en commun en croisant ses résultats avec les fichiers antiterroristes pour mieux repérer les personnes recherchées.|0||Programme|IFRAP|2022-03-14|2022-03-14
1094| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Mettre en place des mesures de rétention pour maintenir enfermés les terroristes radicalisés à l’issue de leurs peines de prison, en modifiant la Constitution s’il le faut.|0||Programme|IFRAP|2022-03-14|2022-03-14
1095| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Valérie Pécresse|Proposer un statut national des polices municipales étendant leurs prérogatives (contrôle des identités, accès à certains fichiers du ministère de l’intérieur...) et rendrai obligatoire leur armement dans les communes de plus de 5 000 habitants pour permettre à la police et à la gendarmerie de se concentrer sur leurs missions premières de maintien de l’ordre et d’enquête.|0||Programme|IFRAP|2022-03-14|2022-03-14
1096| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1097| Intérieur, Défense & Justice|    Sécurité intérieure, police & terrorisme    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1098| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1099| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Nicolas  Dupont-Aignan|Mise en place d’un service civique national de 3 mois obligatoire, avec passage du permis de conduire.|0||Programme|IFRAP|2022-03-14|2022-03-14
1100| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1101| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1102| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Jean Lassalle |Rétablir le service national, civil ou militaire, mixte, pour 9 mois du 15 septembre au 15 juin.|0||Programme|IFRAP|2022-03-14|2022-03-14
1103| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Marine Le Pen|Instaurer un service national du patrimoine pour permettre à des jeunes, contre indemnisation, de pouvoir participer à la sauvegarde de cet héritage.|0||Programme|IFRAP|2022-03-14|2022-03-14
1104| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1105| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Jean-Luc Mélenchon|Mettre en place une conscription citoyenne de 9 mois pour les moins de 25 ans, rémunérée au SMIC et qui comprend une formation militaire initiale (avec droit d'objection de conscience) et des tâches d'utilité publique (secours aux personnes, sécurité civile, réparation de l'environnement, etc). Y intégrer un bilan de santé, une évaluation des capacités d'écriture, lecture et calcul avec mise à niveau si nécessaire, une formation gratuite à la conduite et le passage de l'examen du permis de conduire.|0||Programme|IFRAP|2022-03-14|2022-03-14
1106| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Jean-Luc Mélenchon|Créer une garde nationale sous commandement civil, composé de la réserve de sécurité nationale, de la réserve de sécurité civile, de la réserve citoyenne et des jeunes en service citoyen obligatoire ayant souhaité intégrer l'une des réserves.|0||Programme|IFRAP|2022-03-14|2022-03-14
1107| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Philippe  Poutou |Rejet de tout projet de service militaire et suppression du service national universel (SNU).|0||Programme|IFRAP|2022-03-14|2022-03-14
1108| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1109| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1110| Intérieur, Défense & Justice|    Service civique, militaire & réserves    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1111| Gouvernance & République|    Assemblée nationale & Sénat    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1112| Gouvernance & République|    Assemblée nationale & Sénat    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1113| Gouvernance & République|    Assemblée nationale & Sénat    | Anne Hidalgo|Le Parlement sera plus représentatif, avec un mode de scrutin mixte (proche du système allemand) élisant une partie des députés à la proportionnelle, et plus légitime en raison de son élection se déroulant avant la présidentielle. Le Parlement jouera pleinement son rôle de législateur : maîtrise de son ordre du jour, suppression ou réduction des limites à son pouvoir d’amendement, notamment en matière financière, et abrogation du vote bloqué.|0||Programme|IFRAP|2022-03-14|2022-03-14
1114| Gouvernance & République|    Assemblée nationale & Sénat    | Anne Hidalgo|Le recours aux ordonnances sera strictement limité et le gouvernement ne pourra plus engager sa responsabilité pour forcer l’adoption d’un texte (article 49.3), excepté pour les lois budgétaires.|0||Programme|IFRAP|2022-03-14|2022-03-14
1115| Gouvernance & République|    Assemblée nationale & Sénat    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1116| Gouvernance & République|    Assemblée nationale & Sénat    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1117| Gouvernance & République|    Assemblée nationale & Sénat    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1118| Gouvernance & République|    Assemblée nationale & Sénat    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1119| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Elire l'Assemblée national au scrutin proportionnel départemental.|0||Programme|IFRAP|2022-03-14|2022-03-14
1120| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Convoquer un référendum (article 11) pour engager le processus constituant (modalités de composition de l’Assemblée constituante – modes de scrutin, parité, tirage au sort et incompatibilités ; modalités de la délibération ; comités constituants et participation citoyenne).|0||Programme|IFRAP|2022-03-14|2022-03-14
1121| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Aucun parlementaire des anciennes assemblées ne pourra siéger dans cette Assemblée constituante ; les délégués à l’Assemblée constituante ne pourront être candidats aux élections suivant l’entrée en vigueur de la Constitution.|0||Programme|IFRAP|2022-03-14|2022-03-14
1122| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Combattre l’influence des lobbys dans le débat parlementaire, interdire l’entrée du Parlement aux lobbyistes et les cadeaux aux parlementaires.|0||Programme|IFRAP|2022-03-14|2022-03-14
1123| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Rendre inéligible à vie toute personne condamnée pour corruption.|0||Programme|IFRAP|2022-03-14|2022-03-14
1124| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Remplacement du Sénat et du Conseil économique, social et environnemental par une Assemblée du long-terme, compétente sur l’aspect écologique et social des lois.|0||Programme|IFRAP|2022-03-14|2022-03-14
1125| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|"Abolir les procédures de ""votes forcés"" du Parlement comme l'article 49.3."|0||Programme|IFRAP|2022-03-14|2022-03-14
1126| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Cesser de sous-traiter et de surfacturer la mise en oeuvre et l'évaluation des politiques publiques à des cabinets de conseils privés.|0||Programme|IFRAP|2022-03-14|2022-03-14
1127| Gouvernance & République|    Assemblée nationale & Sénat    | Jean-Luc Mélenchon|Présenter systématiquement au bureau de l'Assemblée nationale, les propositions émises par les citoyens dans le cadre de conventions citoyennes ou d'assemblées créées à cet effet.|0||Programme|IFRAP|2022-03-14|2022-03-14
1128| Gouvernance & République|    Assemblée nationale & Sénat    | Philippe  Poutou |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1129| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Mettre en place un « comité de la hache » et diviser par trois les codes juridiques. Aussi, supprimer 500 des 1 500 structures para-étatiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
1130| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Limiter le pouvoir d’amendement des parlementaires aux grands principes pour éviter que la loi et l’ensemble des normes ne rentrent dans des détails qui deviennent, la plupart du temps, des contraintes.|0||Programme|IFRAP|2022-03-14|2022-03-14
1131| Gouvernance & République|    Assemblée nationale & Sénat    | Valérie Pécresse|Arrêter le vote de lois qui surtransposent les directives ou qui s’avèrent plus contraignantes que la moyenne européenne.|0||Programme|IFRAP|2022-03-14|2022-03-14
1132| Gouvernance & République|    Assemblée nationale & Sénat    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1133| Gouvernance & République|    Assemblée nationale & Sénat    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1134| Gouvernance & République|    Constitution    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1135| Gouvernance & République|    Constitution    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
